0.66	438.60
0.66	768.00
0.66	1000.20
0.66	606.00
0.66	775.80
0.66	884.40
0.66	738.90
0.66	867.60
0.66	869.70
0.66	1000.20
0.66	841.50
0.66	759.30
0.66	633.90
0.66	501.60
0.66	562.50
0.66	982.20
0.66	1000.20
0.66	780.30
0.66	754.20
0.66	1000.20
0.66	921.30
0.66	730.20
0.66	782.70
0.66	1000.20
0.66	1000.20
0.66	1000.20
0.66	1000.20
0.66	926.70
0.66	600.30
0.66	909.90
0.66	385.50
0.66	783.90
0.66	548.70
0.66	703.20
0.66	508.20
0.66	1000.20
0.66	1000.20
0.66	621.30
0.66	1000.20
0.66	1000.20
0.66	842.70
0.66	1000.20
0.66	698.40
0.66	935.10
0.66	817.50
0.68	1000.20
0.68	1000.20
0.68	639.60
0.68	801.00
0.68	989.10
0.68	765.00
0.68	541.80
0.68	654.30
0.68	1000.20
0.68	1000.20
0.68	1000.20
0.68	806.70
0.68	1000.20
0.68	543.30
0.68	985.80
0.68	1000.20
0.68	602.70
0.68	741.00
0.68	930.00
0.68	883.20
0.68	931.80
0.68	524.10
0.68	841.50
0.68	841.80
0.68	536.70
0.68	1000.20
0.68	975.90
0.68	1000.20
0.68	443.70
0.68	1000.20
0.68	1000.20
0.68	1000.20
0.68	829.80
0.68	594.60
0.68	1000.20
0.68	606.00
0.68	796.80
0.68	1000.20
0.68	838.20
0.68	628.20
0.68	538.80
0.68	992.10
0.68	982.50
0.68	400.50
0.68	1000.20
0.68	644.10
0.68	846.60
0.68	781.50
0.68	544.20
0.68	567.30
0.68	1000.20
0.68	680.70
0.68	658.20
0.68	490.50
0.68	712.20
0.68	783.30
0.68	476.10
0.68	859.50
0.68	411.30
0.68	537.90
0.68	409.20
0.68	666.30
0.68	1000.20
0.68	537.60
0.68	827.10
0.68	968.10
0.68	506.40
0.68	1000.20
0.68	1000.20
0.68	573.30
0.68	1000.20
0.68	649.50
0.68	817.50
0.68	628.20
0.68	926.40
0.68	698.40
0.68	1000.20
0.68	944.40
0.68	1000.20
0.68	938.70
0.68	1000.20
0.68	780.30
0.68	651.90
0.68	788.10
0.68	748.80
0.68	848.40
0.68	521.70
0.68	729.30
0.68	839.10
0.68	1000.20
0.68	471.60
0.68	1000.20
0.68	966.90
0.68	729.90
0.68	1000.20
0.68	872.10
0.68	618.30
0.68	904.80
0.68	748.80
0.68	579.90
0.70	542.70
0.70	287.10
0.70	1000.20
0.70	911.40
0.70	650.40
0.70	640.80
0.70	528.30
0.70	531.90
0.70	993.60
0.70	738.00
0.70	1000.20
0.70	719.40
0.70	985.80
0.70	729.90
0.70	1000.20
0.70	500.10
0.70	706.50
0.70	636.60
0.70	918.60
0.70	657.60
0.70	746.10
0.70	818.70
0.70	1000.20
0.70	692.10
0.70	829.20
0.70	1000.20
0.70	765.30
0.70	392.40
0.70	594.90
0.70	942.30
0.70	682.20
0.70	782.70
0.70	482.40
0.70	767.40
0.70	1000.20
0.70	604.50
0.70	915.00
0.70	986.10
0.70	415.20
0.70	752.40
0.70	1000.20
0.70	634.80
0.70	566.40
0.70	621.90
0.70	691.50
0.70	673.50
0.70	1000.20
0.70	623.40
0.70	1000.20
0.70	1000.20
0.70	636.00
0.70	903.60
0.70	1000.20
0.70	1000.20
0.70	999.60
0.70	1000.20
0.70	601.50
0.70	694.20
0.70	786.60
0.70	1000.20
0.70	523.20
0.70	735.60
0.70	677.70
0.70	942.00
0.70	1000.20
0.70	727.50
0.70	575.10
0.70	776.10
0.70	702.00
0.70	745.50
0.70	423.00
0.70	714.00
0.70	642.60
0.70	557.70
0.70	617.70
0.70	1000.20
0.70	834.30
0.70	1000.20
0.70	576.60
0.70	1000.20
0.70	1000.20
0.70	1000.20
0.70	408.60
0.70	617.70
0.70	1000.20
0.70	1000.20
0.70	719.10
0.70	1000.20
0.70	705.00
0.70	1000.20
0.70	527.10
0.70	804.60
0.70	737.40
0.70	825.90
0.70	760.50
0.70	814.80
0.70	616.80
0.70	647.10
0.70	488.40
0.70	501.90
0.72	638.10
0.72	848.40
0.72	552.60
0.72	665.10
0.72	997.20
0.72	719.40
0.72	804.00
0.72	815.70
0.72	1000.20
0.72	558.90
0.72	603.60
0.72	577.50
0.72	1000.20
0.72	611.40
0.72	1000.20
0.72	755.40
0.72	594.90
0.72	896.70
0.72	972.60
0.72	927.90
0.72	466.80
0.72	383.10
0.72	444.90
0.72	1000.20
0.72	1000.20
0.72	870.00
0.72	1000.20
0.72	1000.20
0.72	727.80
0.72	1000.20
0.72	697.80
0.72	790.50
0.72	960.90
0.72	887.10
0.72	995.70
0.72	636.30
0.72	719.10
0.72	1000.20
0.72	818.70
0.72	900.90
0.72	860.10
0.72	608.70
0.72	970.50
0.72	957.60
0.72	683.70
0.72	1000.20
0.72	1000.20
0.72	1000.20
0.72	539.10
0.72	897.90
0.72	535.50
0.72	1000.20
0.72	1000.20
0.72	1000.20
0.72	1000.20
0.72	545.10
0.72	462.60
0.72	551.70
0.72	1000.20
0.72	1000.20
0.72	629.10
0.72	716.40
0.72	1000.20
0.72	810.00
0.72	629.40
0.72	934.80
0.72	509.70
0.72	693.30
0.72	846.00
0.72	904.50
0.72	1000.20
0.72	1000.20
0.72	964.20
0.72	636.60
0.72	1000.20
0.72	776.70
0.72	664.20
0.72	999.30
0.72	730.80
0.72	841.20
0.72	887.70
0.72	530.70
0.72	630.90
0.72	738.60
0.72	769.50
0.72	515.40
0.72	660.90
0.72	804.90
0.72	675.60
0.72	1000.20
0.72	619.20
0.72	336.90
0.72	1000.20
0.72	597.60
0.72	715.50
0.72	962.40
0.72	969.30
0.72	559.20
0.72	574.80
0.72	1000.20
0.74	1000.20
0.74	1000.20
0.74	789.30
0.74	689.10
0.74	454.20
0.74	748.20
0.74	421.50
0.74	779.10
0.74	768.00
0.74	418.20
0.74	758.40
0.74	808.50
0.74	667.50
0.74	672.60
0.74	812.40
0.74	587.70
0.74	738.60
0.74	1000.20
0.74	1000.20
0.74	855.60
0.74	635.10
0.74	518.70
0.74	832.20
0.74	777.00
0.74	701.10
0.74	899.10
0.74	858.00
0.74	676.20
0.74	831.60
0.74	420.00
0.74	757.50
0.74	891.60
0.74	463.50
0.74	1000.20
0.74	923.40
0.74	433.50
0.74	1000.20
0.74	696.90
0.74	711.60
0.74	1000.20
0.74	1000.20
0.74	1000.20
0.74	678.90
0.74	821.70
0.74	689.10
0.74	1000.20
0.74	434.10
0.74	612.00
0.74	602.40
0.74	1000.20
0.74	596.10
0.74	966.00
0.74	1000.20
0.74	658.20
0.74	822.30
0.74	687.90
0.74	469.50
0.74	522.90
0.74	881.70
0.74	528.60
0.74	666.00
0.74	454.20
0.74	621.00
0.74	503.40
0.74	470.70
0.74	639.00
0.74	367.50
0.74	593.10
0.74	738.30
0.74	910.20
0.74	699.00
0.74	1000.20
0.74	687.90
0.74	484.50
0.74	691.80
0.74	683.40
0.74	771.30
0.74	858.60
0.74	605.40
0.74	963.30
0.74	946.80
0.74	578.40
0.74	642.60
0.74	792.00
0.74	637.50
0.74	825.00
0.74	753.60
0.74	385.80
0.74	516.60
0.74	651.60
0.74	826.80
0.74	708.60
0.74	906.30
0.74	773.40
0.74	762.90
0.74	686.70
0.74	1000.20
0.74	480.60
0.74	779.40
0.74	688.80
0.76	976.80
0.76	811.20
0.76	744.30
0.76	564.00
0.76	962.10
0.76	564.30
0.76	1000.20
0.76	887.40
0.76	1000.20
0.76	675.60
0.76	841.50
0.76	913.20
0.76	837.60
0.76	1000.20
0.76	1000.20
0.76	1000.20
0.76	524.10
0.76	785.10
0.76	620.40
0.76	1000.20
0.76	1000.20
0.76	985.50
0.76	380.10
0.76	726.00
0.76	643.80
0.76	842.70
0.76	667.20
0.76	801.90
0.76	813.30
0.76	1000.20
0.76	434.10
0.76	667.50
0.76	546.30
0.76	748.20
0.76	723.00
0.76	728.70
0.76	784.20
0.76	484.20
0.76	701.70
0.76	928.50
0.76	1000.20
0.76	720.90
0.76	660.90
0.76	720.90
0.76	522.00
0.76	525.60
0.76	850.20
0.76	465.90
0.76	879.00
0.76	829.80
0.76	825.30
0.76	519.90
0.76	568.80
0.76	648.00
0.76	780.90
0.76	521.70
0.76	586.20
0.76	666.60
0.76	248.40
0.76	911.10
0.76	1000.20
0.76	783.30
0.76	366.60
0.76	743.40
0.76	989.70
0.76	779.40
0.76	768.90
0.76	433.20
0.76	650.70
0.76	440.10
0.76	622.80
0.76	393.00
0.76	691.50
0.76	978.60
0.76	1000.20
0.76	819.90
0.76	810.00
0.76	787.50
0.76	639.30
0.76	842.10
0.76	993.60
0.76	548.70
0.76	742.50
0.76	1000.20
0.76	813.90
0.76	471.60
0.76	895.50
0.76	864.90
0.76	741.30
0.76	673.50
0.76	645.90
0.76	984.30
0.76	697.50
0.76	797.70
0.76	629.70
0.76	550.80
0.76	612.30
0.76	977.10
0.76	525.90
0.76	831.00
0.78	419.10
0.78	674.70
0.78	463.20
0.78	699.30
0.78	389.10
0.78	616.20
0.78	519.30
0.78	1000.20
0.78	921.60
0.78	771.00
0.78	645.00
0.78	813.90
0.78	1000.20
0.78	651.90
0.78	566.70
0.78	941.10
0.78	589.20
0.78	842.70
0.78	843.90
0.78	772.80
0.78	917.70
0.78	557.70
0.78	971.70
0.78	528.60
0.78	636.30
0.78	756.90
0.78	661.50
0.78	989.40
0.78	972.00
0.78	936.30
0.78	945.00
0.78	1000.20
0.78	459.60
0.78	499.50
0.78	1000.20
0.78	642.00
0.78	609.30
0.78	843.00
0.78	682.50
0.78	669.00
0.78	487.20
0.78	877.20
0.78	939.90
0.78	1000.20
0.78	786.90
0.78	763.80
0.78	576.00
0.78	668.40
0.78	924.00
0.78	522.00
0.78	650.40
0.78	672.90
0.78	815.40
0.78	883.50
0.78	1000.20
0.78	794.40
0.78	707.70
0.78	607.20
0.78	485.10
0.78	545.40
0.78	593.70
0.78	1000.20
0.78	557.70
0.78	983.10
0.78	892.50
0.78	748.20
0.78	699.60
0.78	509.10
0.78	385.20
0.78	773.40
0.78	696.90
0.78	1000.20
0.78	623.40
0.78	585.30
0.78	390.00
0.78	653.10
0.78	501.30
0.78	887.40
0.78	854.40
0.78	567.90
0.78	692.10
0.78	732.90
0.78	662.40
0.78	883.80
0.78	377.40
0.78	407.70
0.78	735.30
0.78	690.00
0.78	797.10
0.78	652.20
0.78	668.10
0.78	539.70
0.78	635.40
0.78	596.70
0.78	399.30
0.78	780.00
0.78	1000.20
0.78	1000.20
0.78	496.50
0.78	1000.20
0.80	687.60
0.80	548.10
0.80	546.00
0.80	842.10
0.80	545.70
0.80	721.80
0.80	449.10
0.80	465.30
0.80	646.80
0.80	985.80
0.80	735.30
0.80	646.50
0.80	573.60
0.80	689.70
0.80	745.80
0.80	765.00
0.80	481.80
0.80	645.00
0.80	638.70
0.80	755.70
0.80	763.80
0.80	948.00
0.80	729.60
0.80	972.00
0.80	1000.20
0.80	1000.20
0.80	576.00
0.80	1000.20
0.80	624.90
0.80	954.60
0.80	732.00
0.80	1000.20
0.80	1000.20
0.80	618.60
0.80	1000.20
0.80	619.80
0.80	844.20
0.80	720.00
0.80	1000.20
0.80	745.80
0.80	488.40
0.80	779.40
0.80	450.00
0.80	675.60
0.80	980.70
0.80	824.40
0.80	732.00
0.80	1000.20
0.80	761.70
0.80	978.60
0.80	778.20
0.80	968.70
0.80	619.20
0.80	565.80
0.80	637.20
0.80	472.20
0.80	1000.20
0.80	532.20
0.80	495.60
0.80	1000.20
0.80	513.30
0.80	647.70
0.80	757.80
0.80	591.30
0.80	900.90
0.80	1000.20
0.80	665.40
0.80	621.30
0.80	670.50
0.80	656.70
0.80	750.90
0.80	467.40
0.80	641.10
0.80	447.30
0.80	704.40
0.80	1000.20
0.80	902.70
0.80	508.50
0.80	1000.20
0.80	892.20
0.80	857.40
0.80	1000.20
0.80	839.40
0.80	677.10
0.80	884.40
0.80	698.10
0.80	538.20
0.80	918.90
0.80	460.50
0.80	1000.20
0.80	532.50
0.80	1000.20
0.80	567.00
0.80	598.20
0.80	920.40
0.80	866.10
0.80	913.50
0.80	618.30
0.80	624.60
0.80	825.60
0.82	828.00
0.82	511.50
0.82	706.80
0.82	596.40
0.82	571.80
0.82	389.70
0.82	864.30
0.82	472.80
0.82	858.00
0.82	782.10
0.82	1000.20
0.82	441.00
0.82	1000.20
0.82	608.10
0.82	672.00
0.82	1000.20
0.82	405.00
0.82	401.70
0.82	600.30
0.82	481.80
0.82	582.90
0.82	562.50
0.82	727.50
0.82	979.80
0.82	525.30
0.82	930.00
0.82	616.50
0.82	695.10
0.82	999.30
0.82	1000.20
0.82	426.90
0.82	598.20
0.82	555.00
0.82	665.40
0.82	1000.20
0.82	748.80
0.82	790.50
0.82	1000.20
0.82	696.00
0.82	605.10
0.82	639.60
0.82	816.90
0.82	999.00
0.82	565.20
0.82	555.60
0.82	1000.20
0.82	638.10
0.82	492.00
0.82	655.80
0.82	658.80
0.82	626.10
0.82	567.60
0.82	708.00
0.82	746.10
0.82	631.50
0.82	838.80
0.82	715.80
0.82	641.10
0.82	1000.20
0.82	691.20
0.82	927.60
0.82	880.50
0.82	1000.20
0.82	870.00
0.82	588.90
0.82	645.60
0.82	852.30
0.82	858.60
0.82	1000.20
0.82	465.90
0.82	543.90
0.82	804.30
0.82	455.70
0.82	602.10
0.82	710.70
0.82	624.60
0.82	908.10
0.82	687.60
0.82	927.60
0.82	424.50
0.82	922.20
0.82	815.70
0.82	543.30
0.82	727.80
0.82	423.30
0.82	745.20
0.82	603.30
0.82	504.60
0.82	881.40
0.82	611.40
0.82	1000.20
0.82	777.30
0.82	594.90
0.82	1000.20
0.82	1000.20
0.82	581.10
0.82	624.30
0.82	474.30
0.82	622.50
0.82	533.40
0.84	960.60
0.84	862.20
0.84	822.90
0.84	641.10
0.84	699.90
0.84	1000.20
0.84	861.60
0.84	374.70
0.84	864.90
0.84	979.20
0.84	666.60
0.84	654.60
0.84	408.30
0.84	729.60
0.84	798.30
0.84	781.80
0.84	567.30
0.84	604.80
0.84	484.80
0.84	654.90
0.84	914.40
0.84	752.70
0.84	387.00
0.84	423.60
0.84	445.80
0.84	746.10
0.84	902.10
0.84	822.60
0.84	681.30
0.84	838.80
0.84	819.00
0.84	385.50
0.84	786.00
0.84	828.60
0.84	763.80
0.84	875.10
0.84	745.20
0.84	428.10
0.84	664.20
0.84	885.00
0.84	690.30
0.84	510.60
0.84	1000.20
0.84	396.90
0.84	479.70
0.84	1000.20
0.84	644.70
0.84	844.80
0.84	796.20
0.84	629.10
0.84	912.00
0.84	681.60
0.84	1000.20
0.84	666.00
0.84	765.90
0.84	674.70
0.84	611.40
0.84	711.00
0.84	529.80
0.84	760.80
0.84	345.60
0.84	769.80
0.84	704.70
0.84	957.90
0.84	598.80
0.84	381.60
0.84	1000.20
0.84	828.60
0.84	1000.20
0.84	1000.20
0.84	785.70
0.84	784.80
0.84	757.50
0.84	1000.20
0.84	920.40
0.84	621.60
0.84	630.90
0.84	707.70
0.84	683.40
0.84	684.30
0.84	706.50
0.84	735.60
0.84	867.00
0.84	446.40
0.84	735.30
0.84	670.80
0.84	549.60
0.84	1000.20
0.84	450.90
0.84	356.40
0.84	882.60
0.84	859.80
0.84	738.30
0.84	477.90
0.84	998.40
0.84	650.70
0.84	443.10
0.84	1000.20
0.84	1000.20
0.84	822.90
0.86	636.00
0.86	612.60
0.86	936.90
0.86	871.20
0.86	886.50
0.86	986.10
0.86	1000.20
0.86	900.30
0.86	400.80
0.86	894.60
0.86	646.80
0.86	558.90
0.86	693.60
0.86	802.20
0.86	905.40
0.86	974.10
0.86	533.70
0.86	692.70
0.86	1000.20
0.86	804.90
0.86	912.60
0.86	910.80
0.86	1000.20
0.86	835.20
0.86	941.10
0.86	423.30
0.86	1000.20
0.86	656.10
0.86	736.50
0.86	532.80
0.86	739.20
0.86	879.30
0.86	530.70
0.86	661.80
0.86	425.70
0.86	795.90
0.86	901.50
0.86	857.70
0.86	581.70
0.86	758.40
0.86	1000.20
0.86	619.50
0.86	575.40
0.86	588.30
0.86	543.60
0.86	893.70
0.86	611.70
0.86	856.80
0.86	843.30
0.86	537.30
0.86	470.40
0.86	565.80
0.86	757.20
0.86	663.30
0.86	403.50
0.86	1000.20
0.86	869.70
0.86	698.10
0.86	625.50
0.86	696.60
0.86	889.80
0.86	1000.20
0.86	553.80
0.86	519.90
0.86	1000.20
0.86	853.50
0.86	732.30
0.86	813.90
0.86	597.30
0.86	344.40
0.86	681.30
0.86	944.40
0.86	534.90
0.86	478.80
0.86	912.90
0.86	597.60
0.86	529.80
0.86	530.70
0.86	982.50
0.86	811.80
0.86	635.10
0.86	909.90
0.86	902.10
0.86	1000.20
0.86	534.90
0.86	453.30
0.86	781.20
0.86	528.30
0.86	754.80
0.86	610.80
0.86	680.70
0.86	585.30
0.86	675.30
0.86	736.20
0.86	1000.20
0.86	819.00
0.86	1000.20
0.86	1000.20
0.86	952.20
0.86	881.40
0.88	853.20
0.88	742.80
0.88	555.30
0.88	645.30
0.88	995.70
0.88	984.60
0.88	748.50
0.88	761.40
0.88	743.10
0.88	917.10
0.88	637.50
0.88	768.00
0.88	884.40
0.88	664.50
0.88	607.20
0.88	955.50
0.88	530.10
0.88	660.00
0.88	539.70
0.88	786.90
0.88	609.30
0.88	952.80
0.88	564.90
0.88	567.30
0.88	861.00
0.88	552.60
0.88	589.50
0.88	781.20
0.88	820.50
0.88	716.40
0.88	746.10
0.88	619.20
0.88	676.50
0.88	839.70
0.88	553.50
0.88	452.40
0.88	1000.20
0.88	825.30
0.88	518.40
0.88	528.00
0.88	686.40
0.88	811.50
0.88	1000.20
0.88	665.70
0.88	1000.20
0.88	897.30
0.88	620.10
0.88	738.90
0.88	562.50
0.88	517.50
0.88	873.30
0.88	514.50
0.88	1000.20
0.88	789.00
0.88	740.40
0.88	1000.20
0.88	921.00
0.88	533.70
0.88	563.10
0.88	711.90
0.88	840.00
0.88	542.10
0.88	700.80
0.88	639.60
0.88	783.60
0.88	1000.20
0.88	606.00
0.88	784.20
0.88	672.60
0.88	889.80
0.88	489.60
0.88	547.20
0.88	973.80
0.88	863.70
0.88	681.00
0.88	1000.20
0.88	540.00
0.88	714.60
0.88	541.50
0.88	728.40
0.88	741.30
0.88	612.30
0.88	488.40
0.88	506.10
0.88	708.00
0.88	1000.20
0.88	558.00
0.88	825.00
0.88	639.30
0.88	607.20
0.88	573.30
0.88	863.70
0.88	604.20
0.88	679.80
0.88	570.60
0.88	565.20
0.88	774.60
0.88	564.60
0.88	613.20
0.88	844.80
0.90	630.00
0.90	501.30
0.90	836.70
0.90	492.60
0.90	715.20
0.90	724.50
0.90	745.20
0.90	629.10
0.90	746.40
0.90	715.20
0.90	544.80
0.90	1000.20
0.90	495.60
0.90	723.60
0.90	996.60
0.90	625.50
0.90	1000.20
0.90	615.60
0.90	1000.20
0.90	1000.20
0.90	776.70
0.90	436.20
0.90	721.20
0.90	783.60
0.90	1000.20
0.90	548.10
0.90	540.60
0.90	701.10
0.90	885.30
0.90	507.90
0.90	1000.20
0.90	645.00
0.90	471.60
0.90	423.00
0.90	698.40
0.90	701.40
0.90	759.30
0.90	588.60
0.90	514.80
0.90	551.10
0.90	637.20
0.90	920.10
0.90	750.30
0.90	703.20
0.90	830.40
0.90	964.80
0.90	862.80
0.90	789.90
0.90	917.10
0.90	753.00
0.90	910.80
0.90	765.30
0.90	632.70
0.90	841.20
0.90	897.00
0.90	1000.20
0.90	990.90
0.90	716.70
0.90	582.90
0.90	436.20
0.90	770.40
0.90	764.70
0.90	1000.20
0.90	361.20
0.90	831.30
0.90	1000.20
0.90	619.80
0.90	547.20
0.90	869.10
0.90	931.50
0.90	715.80
0.90	557.40
0.90	984.30
0.90	535.20
0.90	1000.20
0.90	744.30
0.90	781.80
0.90	603.00
0.90	884.40
0.90	925.80
0.90	556.50
0.90	787.80
0.90	695.10
0.90	860.70
0.90	792.60
0.90	877.20
0.90	718.20
0.90	1000.20
0.90	670.80
0.90	1000.20
0.90	879.30
0.90	300.60
0.90	907.80
0.90	906.60
0.90	765.90
0.90	735.90
0.90	663.90
0.90	537.60
0.90	1000.20
0.90	621.90
0.92	555.00
0.92	547.50
0.92	653.70
0.92	528.60
0.92	1000.20
0.92	1000.20
0.92	741.00
0.92	667.80
0.92	716.70
0.92	510.60
0.92	662.40
0.92	1000.20
0.92	1000.20
0.92	595.80
0.92	810.00
0.92	596.70
0.92	529.80
0.92	793.80
0.92	873.30
0.92	842.40
0.92	727.50
0.92	968.10
0.92	581.70
0.92	516.30
0.92	645.90
0.92	638.10
0.92	728.10
0.92	562.50
0.92	836.70
0.92	662.70
0.92	915.30
0.92	1000.20
0.92	768.60
0.92	981.30
0.92	496.80
0.92	950.70
0.92	964.50
0.92	602.40
0.92	817.50
0.92	984.90
0.92	629.40
0.92	606.00
0.92	925.50
0.92	516.60
0.92	427.20
0.92	572.10
0.92	604.80
0.92	497.70
0.92	864.60
0.92	824.10
0.92	1000.20
0.92	802.80
0.92	726.90
0.92	797.10
0.92	424.20
0.92	738.00
0.92	723.60
0.92	957.00
0.92	703.20
0.92	818.10
0.92	543.90
0.92	634.80
0.92	735.00
0.92	718.20
0.92	924.60
0.92	927.60
0.92	503.70
0.92	1000.20
0.92	558.30
0.92	808.50
0.92	630.90
0.92	605.10
0.92	699.30
0.92	711.90
0.92	600.30
0.92	819.60
0.92	945.90
0.92	693.90
0.92	642.90
0.92	595.80
0.92	484.50
0.92	827.10
0.92	744.60
0.92	615.00
0.92	614.70
0.92	936.00
0.92	777.30
0.92	991.20
0.92	927.00
0.92	621.30
0.92	617.10
0.92	1000.20
0.92	604.80
0.92	603.30
0.92	804.00
0.92	840.30
0.92	848.40
0.92	1000.20
0.92	722.10
0.92	525.60
0.94	675.30
0.94	656.40
0.94	662.10
0.94	1000.20
0.94	694.50
0.94	1000.20
0.94	787.20
0.94	898.20
0.94	598.50
0.94	751.20
0.94	606.60
0.94	546.60
0.94	457.20
0.94	602.10
0.94	723.90
0.94	795.90
0.94	501.30
0.94	544.80
0.94	525.60
0.94	688.20
0.94	511.20
0.94	921.60
0.94	367.80
0.94	774.90
0.94	762.90
0.94	654.90
0.94	817.80
0.94	736.50
0.94	767.10
0.94	791.40
0.94	1000.20
0.94	601.20
0.94	667.50
0.94	1000.20
0.94	711.30
0.94	592.50
0.94	619.50
0.94	747.30
0.94	658.50
0.94	979.50
0.94	531.00
0.94	688.20
0.94	868.20
0.94	749.10
0.94	546.90
0.94	559.20
0.94	1000.20
0.94	745.20
0.94	587.70
0.94	1000.20
0.94	719.70
0.94	1000.20
0.94	1000.20
0.94	566.40
0.94	359.10
0.94	954.90
0.94	567.30
0.94	705.60
0.94	576.00
0.94	1000.20
0.94	667.20
0.94	621.90
0.94	737.40
0.94	878.70
0.94	710.40
0.94	450.00
0.94	675.30
0.94	872.10
0.94	554.10
0.94	532.20
0.94	381.00
0.94	682.80
0.94	780.90
0.94	500.70
0.94	710.10
0.94	730.50
0.94	761.70
0.94	626.10
0.94	711.90
0.94	564.60
0.94	760.50
0.94	600.90
0.94	741.60
0.94	708.00
0.94	1000.20
0.94	649.50
0.94	842.10
0.94	730.20
0.94	826.80
0.94	799.20
0.94	851.10
0.94	867.30
0.94	720.30
0.94	773.10
0.94	866.70
0.94	795.90
0.94	561.30
0.94	399.90
0.94	606.60
0.94	607.20
0.96	546.00
0.96	596.70
0.96	995.40
0.96	723.00
0.96	957.60
0.96	930.90
0.96	901.20
0.96	841.50
0.96	611.70
0.96	480.00
0.96	800.70
0.96	806.70
0.96	714.90
0.96	409.20
0.96	426.90
0.96	502.20
0.96	672.00
0.96	631.20
0.96	1000.20
0.96	714.60
0.96	742.20
0.96	603.00
0.96	1000.20
0.96	1000.20
0.96	533.10
0.96	655.80
0.96	517.50
0.96	595.20
0.96	814.50
0.96	864.90
0.96	431.70
0.96	816.30
0.96	972.90
0.96	968.10
0.96	730.80
0.96	1000.20
0.96	816.60
0.96	834.60
0.96	522.30
0.96	783.00
0.96	769.20
0.96	576.90
0.96	663.00
0.96	535.80
0.96	673.80
0.96	711.00
0.96	430.50
0.96	522.00
0.96	1000.20
0.96	815.10
0.96	606.90
0.96	641.40
0.96	521.70
0.96	555.90
0.96	809.40
0.96	559.20
0.96	495.30
0.96	605.10
0.96	425.40
0.96	570.60
0.96	803.10
0.96	992.70
0.96	711.60
0.96	670.50
0.96	592.50
0.96	730.80
0.96	1000.20
0.96	794.40
0.96	467.40
0.96	494.10
0.96	594.90
0.96	515.70
0.96	642.90
0.96	370.80
0.96	750.30
0.96	785.10
0.96	543.90
0.96	639.60
0.96	912.90
0.96	529.20
0.96	654.90
0.96	672.90
0.96	415.50
0.96	846.60
0.96	762.60
0.96	679.50
0.96	691.80
0.96	673.80
0.96	896.70
0.96	735.90
0.96	720.30
0.96	858.90
0.96	1000.20
0.96	781.80
0.96	651.60
0.96	781.50
0.96	553.50
0.96	597.60
0.96	743.70
0.96	479.70
0.98	711.30
0.98	545.10
0.98	459.00
0.98	930.60
0.98	758.10
0.98	872.10
0.98	605.10
0.98	884.70
0.98	668.40
0.98	742.50
0.98	890.70
0.98	822.30
0.98	597.90
0.98	672.60
0.98	526.20
0.98	643.80
0.98	798.00
0.98	659.70
