0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.01	1000.20
0.03	722.40
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	500.10
0.03	1000.20
0.03	420.00
0.03	966.90
0.03	1000.20
0.03	363.90
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	841.20
0.03	1000.20
0.03	467.10
0.03	1000.20
0.03	1000.20
0.03	418.20
0.03	1000.20
0.03	1000.20
0.03	371.40
0.03	1000.20
0.03	1000.20
0.03	798.60
0.03	519.00
0.03	547.20
0.03	1000.20
0.03	400.50
0.03	1000.20
0.03	1000.20
0.03	633.60
0.03	1000.20
0.03	1000.20
0.03	416.10
0.03	453.00
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	447.30
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	928.50
0.03	756.90
0.03	368.40
0.03	409.20
0.03	384.00
0.03	612.60
0.03	858.00
0.03	740.10
0.03	1000.20
0.03	355.80
0.03	419.70
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	459.90
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	355.20
0.03	472.20
0.03	678.90
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	989.40
0.03	407.10
0.03	1000.20
0.03	1000.20
0.03	507.90
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	1000.20
0.03	279.30
0.03	1000.20
0.03	1000.20
0.03	943.20
0.03	754.20
0.03	699.90
0.03	624.00
0.03	1000.20
0.03	368.40
0.03	1000.20
0.03	478.50
0.03	1000.20
0.03	1000.20
0.05	849.60
0.05	485.10
0.05	351.30
0.05	442.80
0.05	267.90
0.05	369.00
0.05	1000.20
0.05	1000.20
0.05	1000.20
0.05	772.50
0.05	399.30
0.05	1000.20
0.05	285.60
0.05	1000.20
0.05	880.20
0.05	419.70
0.05	225.60
0.05	1000.20
0.05	832.80
