group,pattern,eat,absorbPartsNum,Time-consuming
1,decay,0.05,0,52.19999999999986
1,decay,0.05,0,52.49999999999986
1,decay,0.05,0,52.799999999999855
1,decay,0.05,0,53.09999999999985
1,decay,0.05,0,53.39999999999985
1,decay,0.05,0,53.69999999999985
1,decay,0.05,0,53.999999999999844
1,decay,0.05,0,54.29999999999984
1,decay,0.05,0,54.59999999999984
1,decay,0.05,0,54.899999999999835
1,decay,0.05,0,55.19999999999983
1,decay,0.05,0,55.49999999999983
1,decay,0.05,0,55.79999999999983
1,decay,0.05,0,56.099999999999824
1,decay,0.05,0,56.39999999999982
1,decay,0.05,0,56.69999999999982
1,decay,0.05,0,56.999999999999815
1,decay,0.05,0,57.29999999999981
1,decay,0.05,0,57.59999999999981
1,decay,0.05,0,57.89999999999981
1,decay,0.05,0,58.199999999999804
1,decay,0.05,0,58.4999999999998
1,decay,0.05,0,58.7999999999998
1,decay,0.05,0,59.099999999999795
1,decay,0.05,0,59.39999999999979
1,decay,0.05,0,59.69999999999979
1,decay,0.05,0,59.99999999999979
1,decay,0.05,0,60.299999999999784
1,decay,0.05,0,60.59999999999978
1,decay,0.05,0,60.89999999999978
1,decay,0.05,0,61.199999999999775
1,decay,0.05,0,61.49999999999977
1,decay,0.05,0,61.79999999999977
1,decay,0.05,0,62.09999999999977
1,decay,0.05,0,62.399999999999764
1,decay,0.05,0,62.69999999999976
1,decay,0.05,0,62.99999999999976
1,decay,0.05,0,63.299999999999756
1,decay,0.05,0,63.59999999999975
1,decay,0.05,0,63.89999999999975
1,decay,0.05,0,64.19999999999975
1,decay,0.05,0,64.49999999999974
1,decay,0.05,0,64.79999999999974
1,decay,0.05,0,65.09999999999974
1,decay,0.05,0,65.39999999999974
1,decay,0.05,0,65.69999999999973
1,decay,0.05,0,65.99999999999973
1,decay,0.05,0,66.29999999999973
1,decay,0.05,0,66.59999999999972
1,decay,0.05,0,66.89999999999972
1,decay,0.05,0,67.19999999999972
1,decay,0.05,0,67.49999999999972
1,decay,0.05,0,67.79999999999971
1,decay,0.05,0,68.09999999999971
1,decay,0.05,0,68.39999999999971
1,decay,0.05,0,68.6999999999997
1,decay,0.05,0,68.9999999999997
1,decay,0.05,0,69.2999999999997
1,decay,0.05,0,69.5999999999997
1,decay,0.05,0,69.8999999999997
1,decay,0.05,0,70.19999999999969
1,decay,0.05,0,70.49999999999969
1,decay,0.05,0,70.79999999999968
1,decay,0.05,0,71.09999999999968
1,decay,0.05,0,71.39999999999968
1,decay,0.05,0,71.69999999999968
1,decay,0.05,0,71.99999999999967
1,decay,0.05,0,72.29999999999967
1,decay,0.05,0,72.59999999999967
1,decay,0.05,0,72.89999999999966
1,decay,0.05,0,73.19999999999966
1,decay,0.05,0,73.49999999999966
1,decay,0.05,0,73.79999999999966
1,decay,0.05,0,74.09999999999965
1,decay,0.05,0,74.39999999999965
1,decay,0.05,0,74.69999999999965
1,decay,0.05,0,74.99999999999964
1,decay,0.05,0,75.29999999999964
1,decay,0.05,0,75.59999999999964
1,decay,0.05,0,75.89999999999964
1,decay,0.05,0,76.19999999999963
1,decay,0.05,0,76.49999999999963
1,decay,0.05,0,76.79999999999963
1,decay,0.05,0,77.09999999999962
1,decay,0.05,0,77.39999999999962
1,decay,0.05,0,77.69999999999962
1,decay,0.05,0,77.99999999999962
1,decay,0.05,0,78.29999999999961
1,decay,0.05,0,78.59999999999961
1,decay,0.05,0,78.89999999999961
1,decay,0.05,0,79.1999999999996
1,decay,0.05,0,79.4999999999996
1,decay,0.05,0,79.7999999999996
1,decay,0.05,0,80.0999999999996
1,decay,0.05,0,80.3999999999996
1,decay,0.05,0,80.69999999999959
1,decay,0.05,0,80.99999999999959
1,decay,0.05,0,81.29999999999959
1,decay,0.05,0,81.59999999999958
1,decay,0.05,0,81.89999999999958
1,decay,0.05,0,82.19999999999958
1,decay,0.05,0,82.49999999999957
1,decay,0.05,0,82.79999999999957
1,decay,0.05,0,83.09999999999957
1,decay,0.05,0,83.39999999999957
1,decay,0.05,0,83.69999999999956
1,decay,0.05,0,83.99999999999956
1,decay,0.05,0,84.29999999999956
1,decay,0.05,0,84.59999999999955
1,decay,0.05,0,84.89999999999955
1,decay,0.05,0,85.19999999999955
1,decay,0.05,0,85.49999999999955
1,decay,0.05,0,85.79999999999954
1,decay,0.05,0,86.09999999999954
1,decay,0.05,0,86.39999999999954
1,decay,0.05,0,86.69999999999953
1,decay,0.05,0,86.99999999999953
1,decay,0.05,0,87.29999999999953
1,decay,0.05,0,87.59999999999953
1,decay,0.05,0,87.89999999999952
1,decay,0.05,0,88.19999999999952
1,decay,0.05,0,88.49999999999952
1,decay,0.05,0,88.79999999999951
1,decay,0.05,0,89.09999999999951
1,decay,0.05,0,89.39999999999951
1,decay,0.05,0,89.6999999999995
1,decay,0.05,0,89.9999999999995
1,decay,0.05,0,90.2999999999995
1,decay,0.05,0,90.5999999999995
2,decay,0.05,0,0.0
2,decay,0.05,0,0.3
2,decay,0.05,0,0.6
2,decay,0.05,0,0.8999999999999999
2,decay,0.05,0,1.2
2,decay,0.05,0,1.5
2,decay,0.05,0,1.8
2,decay,0.05,0,2.1
2,decay,0.05,0,2.4
2,decay,0.05,0,2.6999999999999997
2,decay,0.05,0,2.9999999999999996
2,decay,0.05,0,3.2999999999999994
2,decay,0.05,0,3.599999999999999
2,decay,0.05,0,3.899999999999999
2,decay,0.05,0,4.199999999999999
2,decay,0.05,0,4.499999999999999
2,decay,0.05,0,4.799999999999999
2,decay,0.05,0,5.099999999999999
2,decay,0.05,0,5.399999999999999
2,decay,0.05,0,5.699999999999998
2,decay,0.05,0,5.999999999999998
2,decay,0.05,0,6.299999999999998
2,decay,0.05,0,6.599999999999998
2,decay,0.05,0,6.899999999999998
2,decay,0.05,0,7.1999999999999975
2,decay,0.05,0,7.499999999999997
2,decay,0.05,0,7.799999999999997
2,decay,0.05,0,8.099999999999998
2,decay,0.05,0,8.399999999999999
2,decay,0.05,0,8.7
2,decay,0.05,0,9.0
2,decay,0.05,0,9.3
2,decay,0.05,0,9.600000000000001
2,decay,0.05,0,9.900000000000002
2,decay,0.05,0,10.200000000000003
2,decay,0.05,0,10.500000000000004
2,decay,0.05,0,10.800000000000004
2,decay,0.05,0,11.100000000000005
2,decay,0.05,0,11.400000000000006
2,decay,0.05,0,11.700000000000006
2,decay,0.05,0,12.000000000000007
2,decay,0.05,0,12.300000000000008
2,decay,0.05,0,12.600000000000009
2,decay,0.05,0,12.90000000000001
2,decay,0.05,0,13.20000000000001
2,decay,0.05,0,13.50000000000001
2,decay,0.05,0,13.800000000000011
2,decay,0.05,0,14.100000000000012
2,decay,0.05,0,14.400000000000013
2,decay,0.05,0,14.700000000000014
2,decay,0.05,0,15.000000000000014
2,decay,0.05,0,15.300000000000015
2,decay,0.05,0,15.600000000000016
2,decay,0.05,0,15.900000000000016
2,decay,0.05,0,16.200000000000017
2,decay,0.05,0,16.500000000000018
2,decay,0.05,0,16.80000000000002
2,decay,0.05,0,17.10000000000002
2,decay,0.05,0,17.40000000000002
2,decay,0.05,0,17.70000000000002
2,decay,0.05,0,18.00000000000002
2,decay,0.05,0,18.300000000000022
2,decay,0.05,0,18.600000000000023
2,decay,0.05,0,18.900000000000023
2,decay,0.05,0,19.200000000000024
2,decay,0.05,0,19.500000000000025
2,decay,0.05,0,19.800000000000026
2,decay,0.05,0,20.100000000000026
2,decay,0.05,0,20.400000000000027
2,decay,0.05,0,20.700000000000028
2,decay,0.05,0,21.00000000000003
2,decay,0.05,0,21.30000000000003
2,decay,0.05,0,21.60000000000003
2,decay,0.05,0,21.90000000000003
2,decay,0.05,0,22.20000000000003
2,decay,0.05,0,22.500000000000032
2,decay,0.05,0,22.800000000000033
2,decay,0.05,0,23.100000000000033
2,decay,0.05,0,23.400000000000034
2,decay,0.05,0,23.700000000000035
2,decay,0.05,0,24.000000000000036
2,decay,0.05,0,24.300000000000036
2,decay,0.05,0,24.600000000000037
2,decay,0.05,0,24.900000000000038
2,decay,0.05,0,25.20000000000004
2,decay,0.05,0,25.50000000000004
2,decay,0.05,0,25.80000000000004
2,decay,0.05,0,26.10000000000004
2,decay,0.05,0,26.40000000000004
2,decay,0.05,0,26.700000000000042
2,decay,0.05,0,27.000000000000043
2,decay,0.05,0,27.300000000000043
2,decay,0.05,0,27.600000000000044
2,decay,0.05,0,27.900000000000045
2,decay,0.05,0,28.200000000000045
2,decay,0.05,0,28.500000000000046
2,decay,0.05,0,28.800000000000047
2,decay,0.05,0,29.100000000000048
2,decay,0.05,0,29.40000000000005
2,decay,0.05,0,29.70000000000005
2,decay,0.05,0,30.00000000000005
2,decay,0.05,0,30.30000000000005
2,decay,0.05,0,30.60000000000005
2,decay,0.05,0,30.900000000000052
2,decay,0.05,0,31.200000000000053
2,decay,0.05,0,31.500000000000053
2,decay,0.05,0,31.800000000000054
2,decay,0.05,0,32.10000000000005
2,decay,0.05,0,32.40000000000005
2,decay,0.05,0,32.700000000000045
2,decay,0.05,0,33.00000000000004
2,decay,0.05,0,33.30000000000004
2,decay,0.05,0,33.60000000000004
2,decay,0.05,0,33.900000000000034
2,decay,0.05,0,34.20000000000003
2,decay,0.05,0,34.50000000000003
2,decay,0.05,0,34.800000000000026
2,decay,0.05,0,35.10000000000002
2,decay,0.05,0,35.40000000000002
2,decay,0.05,0,35.70000000000002
2,decay,0.05,0,36.000000000000014
2,decay,0.05,0,36.30000000000001
2,decay,0.05,0,36.60000000000001
2,decay,0.05,0,36.900000000000006
2,decay,0.05,0,37.2
2,decay,0.05,0,37.5
2,decay,0.05,0,37.8
2,decay,0.05,0,38.099999999999994
2,decay,0.05,0,38.39999999999999
2,decay,0.05,0,38.69999999999999
2,decay,0.05,0,38.999999999999986
2,decay,0.05,0,39.29999999999998
2,decay,0.05,0,39.59999999999998
2,decay,0.05,0,39.89999999999998
2,decay,0.05,0,40.199999999999974
2,decay,0.05,0,40.49999999999997
2,decay,0.05,0,40.79999999999997
2,decay,0.05,0,41.099999999999966
2,decay,0.05,0,41.39999999999996
2,decay,0.05,0,41.69999999999996
2,decay,0.05,0,41.99999999999996
2,decay,0.05,0,42.299999999999955
2,decay,0.05,0,42.59999999999995
2,decay,0.05,0,42.89999999999995
2,decay,0.05,0,43.199999999999946
2,decay,0.05,0,43.49999999999994
2,decay,0.05,0,43.79999999999994
2,decay,0.05,0,44.09999999999994
2,decay,0.05,0,44.399999999999935
2,decay,0.05,0,44.69999999999993
2,decay,0.05,0,44.99999999999993
2,decay,0.05,0,45.299999999999926
2,decay,0.05,0,45.59999999999992
2,decay,0.05,0,45.89999999999992
2,decay,0.05,0,46.19999999999992
2,decay,0.05,0,46.499999999999915
2,decay,0.05,0,46.79999999999991
2,decay,0.05,0,47.09999999999991
2,decay,0.05,0,47.399999999999906
2,decay,0.05,0,47.6999999999999
2,decay,0.05,0,47.9999999999999
2,decay,0.05,0,48.2999999999999
2,decay,0.05,0,48.599999999999895
2,decay,0.05,0,48.89999999999989
2,decay,0.05,0,49.19999999999989
2,decay,0.05,0,49.499999999999886
2,decay,0.05,0,49.79999999999988
2,decay,0.05,0,50.09999999999988
2,decay,0.05,0,50.39999999999988
2,decay,0.05,0,50.699999999999875
2,decay,0.05,0,50.99999999999987
2,decay,0.05,0,51.29999999999987
2,decay,0.05,0,51.599999999999866
2,decay,0.05,0,51.899999999999864
2,decay,0.05,0,52.19999999999986
2,decay,0.05,0,52.49999999999986
2,decay,0.05,0,52.799999999999855
2,decay,0.05,0,53.09999999999985
2,decay,0.05,0,53.39999999999985
2,decay,0.05,0,53.69999999999985
2,decay,0.05,0,53.999999999999844
2,decay,0.05,0,54.29999999999984
2,decay,0.05,0,54.59999999999984
2,decay,0.05,0,54.899999999999835
2,decay,0.05,0,55.19999999999983
2,decay,0.05,0,55.49999999999983
2,decay,0.05,0,55.79999999999983
2,decay,0.05,0,56.099999999999824
2,decay,0.05,0,56.39999999999982
2,decay,0.05,0,56.69999999999982
2,decay,0.05,0,56.999999999999815
2,decay,0.05,0,57.29999999999981
2,decay,0.05,0,57.59999999999981
2,decay,0.05,0,57.89999999999981
2,decay,0.05,0,58.199999999999804
2,decay,0.05,0,58.4999999999998
2,decay,0.05,0,58.7999999999998
2,decay,0.05,0,59.099999999999795
2,decay,0.05,0,59.39999999999979
2,decay,0.05,0,59.69999999999979
2,decay,0.05,0,59.99999999999979
2,decay,0.05,0,60.299999999999784
2,decay,0.05,0,60.59999999999978
2,decay,0.05,0,60.89999999999978
2,decay,0.05,0,61.199999999999775
2,decay,0.05,0,61.49999999999977
2,decay,0.05,0,61.79999999999977
2,decay,0.05,0,62.09999999999977
2,decay,0.05,0,62.399999999999764
2,decay,0.05,0,62.69999999999976
2,decay,0.05,0,62.99999999999976
2,decay,0.05,0,63.299999999999756
2,decay,0.05,0,63.59999999999975
2,decay,0.05,0,63.89999999999975
2,decay,0.05,0,64.19999999999975
2,decay,0.05,0,64.49999999999974
2,decay,0.05,0,64.79999999999974
2,decay,0.05,0,65.09999999999974
2,decay,0.05,0,65.39999999999974
2,decay,0.05,0,65.69999999999973
2,decay,0.05,0,65.99999999999973
2,decay,0.05,0,66.29999999999973
2,decay,0.05,0,66.59999999999972
2,decay,0.05,0,66.89999999999972
2,decay,0.05,0,67.19999999999972
2,decay,0.05,0,67.49999999999972
2,decay,0.05,0,67.79999999999971
2,decay,0.05,0,68.09999999999971
2,decay,0.05,0,68.39999999999971
2,decay,0.05,0,68.6999999999997
2,decay,0.05,0,68.9999999999997
2,decay,0.05,0,69.2999999999997
2,decay,0.05,0,69.5999999999997
2,decay,0.05,0,69.8999999999997
2,decay,0.05,0,70.19999999999969
2,decay,0.05,0,70.49999999999969
2,decay,0.05,0,70.79999999999968
2,decay,0.05,0,71.09999999999968
2,decay,0.05,0,71.39999999999968
2,decay,0.05,0,71.69999999999968
2,decay,0.05,0,71.99999999999967
2,decay,0.05,0,72.29999999999967
2,decay,0.05,0,72.59999999999967
2,decay,0.05,0,72.89999999999966
2,decay,0.05,0,73.19999999999966
2,decay,0.05,0,73.49999999999966
2,decay,0.05,0,73.79999999999966
2,decay,0.05,0,74.09999999999965
2,decay,0.05,0,74.39999999999965
2,decay,0.05,0,74.69999999999965
2,decay,0.05,0,74.99999999999964
2,decay,0.05,0,75.29999999999964
2,decay,0.05,0,75.59999999999964
2,decay,0.05,0,75.89999999999964
2,decay,0.05,0,76.19999999999963
2,decay,0.05,0,76.49999999999963
2,decay,0.05,0,76.79999999999963
2,decay,0.05,0,77.09999999999962
2,decay,0.05,0,77.39999999999962
2,decay,0.05,0,77.69999999999962
2,decay,0.05,0,77.99999999999962
2,decay,0.05,0,78.29999999999961
2,decay,0.05,0,78.59999999999961
2,decay,0.05,0,78.89999999999961
2,decay,0.05,0,79.1999999999996
2,decay,0.05,0,79.4999999999996
2,decay,0.05,0,79.7999999999996
2,decay,0.05,0,80.0999999999996
2,decay,0.05,0,80.3999999999996
2,decay,0.05,0,80.69999999999959
2,decay,0.05,0,80.99999999999959
2,decay,0.05,0,81.29999999999959
2,decay,0.05,0,81.59999999999958
2,decay,0.05,0,81.89999999999958
2,decay,0.05,0,82.19999999999958
2,decay,0.05,0,82.49999999999957
2,decay,0.05,0,82.79999999999957
2,decay,0.05,0,83.09999999999957
2,decay,0.05,0,83.39999999999957
2,decay,0.05,0,83.69999999999956
2,decay,0.05,0,83.99999999999956
2,decay,0.05,0,84.29999999999956
2,decay,0.05,0,84.59999999999955
2,decay,0.05,0,84.89999999999955
2,decay,0.05,0,85.19999999999955
2,decay,0.05,0,85.49999999999955
2,decay,0.05,0,85.79999999999954
2,decay,0.05,0,86.09999999999954
2,decay,0.05,0,86.39999999999954
2,decay,0.05,0,86.69999999999953
2,decay,0.05,0,86.99999999999953
2,decay,0.05,0,87.29999999999953
2,decay,0.05,0,87.59999999999953
2,decay,0.05,0,87.89999999999952
2,decay,0.05,0,88.19999999999952
2,decay,0.05,0,88.49999999999952
2,decay,0.05,0,88.79999999999951
2,decay,0.05,0,89.09999999999951
2,decay,0.05,0,89.39999999999951
2,decay,0.05,0,89.6999999999995
2,decay,0.05,0,89.9999999999995
2,decay,0.05,0,90.2999999999995
2,decay,0.05,0,90.5999999999995
3,decay,0.05,0,0.0
3,decay,0.05,0,0.3
3,decay,0.05,0,0.6
3,decay,0.05,0,0.8999999999999999
3,decay,0.05,0,1.2
3,decay,0.05,0,1.5
3,decay,0.05,0,1.8
3,decay,0.05,0,2.1
3,decay,0.05,0,2.4
3,decay,0.05,0,2.6999999999999997
3,decay,0.05,0,2.9999999999999996
3,decay,0.05,0,3.2999999999999994
3,decay,0.05,0,3.599999999999999
3,decay,0.05,0,3.899999999999999
3,decay,0.05,0,4.199999999999999
3,decay,0.05,0,4.499999999999999
3,decay,0.05,0,4.799999999999999
3,decay,0.05,0,5.099999999999999
3,decay,0.05,0,5.399999999999999
3,decay,0.05,0,5.699999999999998
3,decay,0.05,0,5.999999999999998
3,decay,0.05,0,6.299999999999998
3,decay,0.05,0,6.599999999999998
3,decay,0.05,0,6.899999999999998
3,decay,0.05,0,7.1999999999999975
3,decay,0.05,0,7.499999999999997
3,decay,0.05,0,7.799999999999997
3,decay,0.05,0,8.099999999999998
3,decay,0.05,0,8.399999999999999
3,decay,0.05,0,8.7
3,decay,0.05,0,9.0
3,decay,0.05,0,9.3
3,decay,0.05,0,9.600000000000001
3,decay,0.05,0,9.900000000000002
3,decay,0.05,0,10.200000000000003
3,decay,0.05,0,10.500000000000004
3,decay,0.05,0,10.800000000000004
3,decay,0.05,0,11.100000000000005
3,decay,0.05,0,11.400000000000006
3,decay,0.05,0,11.700000000000006
3,decay,0.05,0,12.000000000000007
3,decay,0.05,0,12.300000000000008
3,decay,0.05,0,12.600000000000009
3,decay,0.05,0,12.90000000000001
3,decay,0.05,0,13.20000000000001
3,decay,0.05,0,13.50000000000001
3,decay,0.05,0,13.800000000000011
3,decay,0.05,0,14.100000000000012
3,decay,0.05,0,14.400000000000013
3,decay,0.05,0,14.700000000000014
3,decay,0.05,0,15.000000000000014
3,decay,0.05,0,15.300000000000015
3,decay,0.05,0,15.600000000000016
3,decay,0.05,0,15.900000000000016
3,decay,0.05,0,16.200000000000017
3,decay,0.05,0,16.500000000000018
3,decay,0.05,0,16.80000000000002
3,decay,0.05,0,17.10000000000002
3,decay,0.05,0,17.40000000000002
3,decay,0.05,0,17.70000000000002
3,decay,0.05,0,18.00000000000002
3,decay,0.05,0,18.300000000000022
3,decay,0.05,0,18.600000000000023
3,decay,0.05,0,18.900000000000023
3,decay,0.05,0,19.200000000000024
3,decay,0.05,0,19.500000000000025
3,decay,0.05,0,19.800000000000026
3,decay,0.05,0,20.100000000000026
3,decay,0.05,0,20.400000000000027
3,decay,0.05,0,20.700000000000028
3,decay,0.05,0,21.00000000000003
3,decay,0.05,0,21.30000000000003
3,decay,0.05,0,21.60000000000003
3,decay,0.05,0,21.90000000000003
3,decay,0.05,0,22.20000000000003
3,decay,0.05,0,22.500000000000032
3,decay,0.05,0,22.800000000000033
3,decay,0.05,0,23.100000000000033
3,decay,0.05,0,23.400000000000034
3,decay,0.05,0,23.700000000000035
3,decay,0.05,0,24.000000000000036
3,decay,0.05,0,24.300000000000036
3,decay,0.05,0,24.600000000000037
3,decay,0.05,0,24.900000000000038
3,decay,0.05,0,25.20000000000004
3,decay,0.05,0,25.50000000000004
3,decay,0.05,0,25.80000000000004
3,decay,0.05,0,26.10000000000004
3,decay,0.05,0,26.40000000000004
3,decay,0.05,0,26.700000000000042
3,decay,0.05,0,27.000000000000043
3,decay,0.05,0,27.300000000000043
3,decay,0.05,0,27.600000000000044
3,decay,0.05,0,27.900000000000045
3,decay,0.05,0,28.200000000000045
3,decay,0.05,0,28.500000000000046
3,decay,0.05,0,28.800000000000047
3,decay,0.05,0,29.100000000000048
3,decay,0.05,0,29.40000000000005
3,decay,0.05,0,29.70000000000005
3,decay,0.05,0,30.00000000000005
3,decay,0.05,0,30.30000000000005
3,decay,0.05,0,30.60000000000005
3,decay,0.05,0,30.900000000000052
3,decay,0.05,0,31.200000000000053
3,decay,0.05,0,31.500000000000053
3,decay,0.05,0,31.800000000000054
3,decay,0.05,0,32.10000000000005
3,decay,0.05,0,32.40000000000005
3,decay,0.05,0,32.700000000000045
3,decay,0.05,0,33.00000000000004
3,decay,0.05,0,33.30000000000004
3,decay,0.05,0,33.60000000000004
3,decay,0.05,0,33.900000000000034
3,decay,0.05,0,34.20000000000003
3,decay,0.05,0,34.50000000000003
3,decay,0.05,0,34.800000000000026
3,decay,0.05,0,35.10000000000002
3,decay,0.05,0,35.40000000000002
3,decay,0.05,0,35.70000000000002
3,decay,0.05,0,36.000000000000014
3,decay,0.05,0,36.30000000000001
3,decay,0.05,0,36.60000000000001
3,decay,0.05,0,36.900000000000006
3,decay,0.05,0,37.2
3,decay,0.05,0,37.5
3,decay,0.05,0,37.8
3,decay,0.05,0,38.099999999999994
3,decay,0.05,0,38.39999999999999
3,decay,0.05,0,38.69999999999999
3,decay,0.05,0,38.999999999999986
3,decay,0.05,0,39.29999999999998
3,decay,0.05,0,39.59999999999998
3,decay,0.05,0,39.89999999999998
3,decay,0.05,0,40.199999999999974
3,decay,0.05,0,40.49999999999997
3,decay,0.05,0,40.79999999999997
3,decay,0.05,0,41.099999999999966
3,decay,0.05,0,41.39999999999996
3,decay,0.05,0,41.69999999999996
3,decay,0.05,0,41.99999999999996
3,decay,0.05,0,42.299999999999955
3,decay,0.05,0,42.59999999999995
3,decay,0.05,0,42.89999999999995
3,decay,0.05,0,43.199999999999946
3,decay,0.05,0,43.49999999999994
3,decay,0.05,0,43.79999999999994
3,decay,0.05,0,44.09999999999994
3,decay,0.05,0,44.399999999999935
3,decay,0.05,0,44.69999999999993
3,decay,0.05,0,44.99999999999993
3,decay,0.05,0,45.299999999999926
3,decay,0.05,0,45.59999999999992
3,decay,0.05,0,45.89999999999992
3,decay,0.05,0,46.19999999999992
3,decay,0.05,0,46.499999999999915
3,decay,0.05,0,46.79999999999991
3,decay,0.05,0,47.09999999999991
3,decay,0.05,0,47.399999999999906
3,decay,0.05,0,47.6999999999999
3,decay,0.05,0,47.9999999999999
3,decay,0.05,0,48.2999999999999
3,decay,0.05,0,48.599999999999895
3,decay,0.05,0,48.89999999999989
3,decay,0.05,0,49.19999999999989
3,decay,0.05,0,49.499999999999886
3,decay,0.05,0,49.79999999999988
3,decay,0.05,0,50.09999999999988
3,decay,0.05,0,50.39999999999988
3,decay,0.05,0,50.699999999999875
3,decay,0.05,0,50.99999999999987
3,decay,0.05,0,51.29999999999987
3,decay,0.05,0,51.599999999999866
3,decay,0.05,0,51.899999999999864
3,decay,0.05,0,52.19999999999986
3,decay,0.05,0,52.49999999999986
3,decay,0.05,0,52.799999999999855
3,decay,0.05,0,53.09999999999985
3,decay,0.05,0,53.39999999999985
3,decay,0.05,0,53.69999999999985
3,decay,0.05,0,53.999999999999844
3,decay,0.05,0,54.29999999999984
3,decay,0.05,0,54.59999999999984
3,decay,0.05,0,54.899999999999835
3,decay,0.05,0,55.19999999999983
3,decay,0.05,0,55.49999999999983
3,decay,0.05,0,55.79999999999983
3,decay,0.05,0,56.099999999999824
3,decay,0.05,0,56.39999999999982
3,decay,0.05,0,56.69999999999982
3,decay,0.05,0,56.999999999999815
3,decay,0.05,0,57.29999999999981
3,decay,0.05,0,57.59999999999981
3,decay,0.05,0,57.89999999999981
3,decay,0.05,0,58.199999999999804
3,decay,0.05,0,58.4999999999998
3,decay,0.05,0,58.7999999999998
3,decay,0.05,0,59.099999999999795
3,decay,0.05,0,59.39999999999979
3,decay,0.05,0,59.69999999999979
3,decay,0.05,0,59.99999999999979
3,decay,0.05,0,60.299999999999784
3,decay,0.05,0,60.59999999999978
3,decay,0.05,0,60.89999999999978
3,decay,0.05,0,61.199999999999775
3,decay,0.05,0,61.49999999999977
3,decay,0.05,0,61.79999999999977
3,decay,0.05,0,62.09999999999977
3,decay,0.05,0,62.399999999999764
3,decay,0.05,0,62.69999999999976
3,decay,0.05,0,62.99999999999976
3,decay,0.05,0,63.299999999999756
3,decay,0.05,0,63.59999999999975
3,decay,0.05,0,63.89999999999975
3,decay,0.05,0,64.19999999999975
3,decay,0.05,0,64.49999999999974
3,decay,0.05,0,64.79999999999974
3,decay,0.05,0,65.09999999999974
3,decay,0.05,0,65.39999999999974
3,decay,0.05,0,65.69999999999973
3,decay,0.05,0,65.99999999999973
3,decay,0.05,0,66.29999999999973
3,decay,0.05,0,66.59999999999972
3,decay,0.05,0,66.89999999999972
3,decay,0.05,0,67.19999999999972
3,decay,0.05,0,67.49999999999972
3,decay,0.05,0,67.79999999999971
3,decay,0.05,0,68.09999999999971
3,decay,0.05,0,68.39999999999971
3,decay,0.05,0,68.6999999999997
3,decay,0.05,0,68.9999999999997
3,decay,0.05,0,69.2999999999997
3,decay,0.05,0,69.5999999999997
3,decay,0.05,0,69.8999999999997
3,decay,0.05,0,70.19999999999969
3,decay,0.05,0,70.49999999999969
3,decay,0.05,0,70.79999999999968
3,decay,0.05,0,71.09999999999968
3,decay,0.05,0,71.39999999999968
3,decay,0.05,0,71.69999999999968
3,decay,0.05,0,71.99999999999967
3,decay,0.05,0,72.29999999999967
3,decay,0.05,0,72.59999999999967
3,decay,0.05,0,72.89999999999966
3,decay,0.05,0,73.19999999999966
3,decay,0.05,0,73.49999999999966
3,decay,0.05,0,73.79999999999966
3,decay,0.05,0,74.09999999999965
3,decay,0.05,0,74.39999999999965
3,decay,0.05,0,74.69999999999965
3,decay,0.05,0,74.99999999999964
3,decay,0.05,0,75.29999999999964
3,decay,0.05,0,75.59999999999964
3,decay,0.05,0,75.89999999999964
3,decay,0.05,0,76.19999999999963
3,decay,0.05,0,76.49999999999963
3,decay,0.05,0,76.79999999999963
3,decay,0.05,0,77.09999999999962
3,decay,0.05,0,77.39999999999962
3,decay,0.05,0,77.69999999999962
3,decay,0.05,0,77.99999999999962
3,decay,0.05,0,78.29999999999961
3,decay,0.05,0,78.59999999999961
3,decay,0.05,0,78.89999999999961
3,decay,0.05,0,79.1999999999996
3,decay,0.05,0,79.4999999999996
3,decay,0.05,0,79.7999999999996
3,decay,0.05,0,80.0999999999996
3,decay,0.05,0,80.3999999999996
3,decay,0.05,0,80.69999999999959
3,decay,0.05,0,80.99999999999959
3,decay,0.05,0,81.29999999999959
3,decay,0.05,0,81.59999999999958
3,decay,0.05,0,81.89999999999958
3,decay,0.05,0,82.19999999999958
3,decay,0.05,0,82.49999999999957
3,decay,0.05,0,82.79999999999957
3,decay,0.05,0,83.09999999999957
3,decay,0.05,0,83.39999999999957
3,decay,0.05,0,83.69999999999956
3,decay,0.05,0,83.99999999999956
3,decay,0.05,0,84.29999999999956
3,decay,0.05,0,84.59999999999955
3,decay,0.05,0,84.89999999999955
3,decay,0.05,0,85.19999999999955
3,decay,0.05,0,85.49999999999955
3,decay,0.05,0,85.79999999999954
3,decay,0.05,0,86.09999999999954
3,decay,0.05,0,86.39999999999954
3,decay,0.05,0,86.69999999999953
3,decay,0.05,0,86.99999999999953
3,decay,0.05,0,87.29999999999953
3,decay,0.05,0,87.59999999999953
3,decay,0.05,0,87.89999999999952
3,decay,0.05,0,88.19999999999952
3,decay,0.05,0,88.49999999999952
3,decay,0.05,0,88.79999999999951
3,decay,0.05,0,89.09999999999951
3,decay,0.05,0,89.39999999999951
3,decay,0.05,0,89.6999999999995
3,decay,0.05,0,89.9999999999995
3,decay,0.05,0,90.2999999999995
3,decay,0.05,0,90.5999999999995
4,decay,0.1,0,0.0
4,decay,0.1,0,0.3
4,decay,0.1,0,0.6
4,decay,0.1,0,0.8999999999999999
4,decay,0.1,0,1.2
4,decay,0.1,0,1.5
4,decay,0.1,0,1.8
